,family_id,id,title,abstract,application_number,cpc,filing_date,filing_status,jurisdiction,original_assignees,priority_year,publication_date,publication_year,scope,pillar,research_category,endproduct,ingredient,subpillar
2148,92456571.0,WO-2025233916-A1,OPTIMIZED SUPPORT DEVICE FOR TEST SAMPLES IN A BIOREACTOR,"A support device for a test sample mountable in a culture unit of a bioreactor comprising a first and a second crosspiece arranged parallel and facing each other with respect to a median plane, and comprising respectively at least a first and a second pillar facing each other and extending transversely with respect to the direction of extension of the crosspieces, such pillars having longitudinal ends in use in contact with the test sample, a spacer arranged between the first and the second crosspiece to keep said crosspieces transversely spaced, and the spacer being further extendable in a direction transverse to said direction of extension of the crosspieces, and one of the first and the second crosspiece being releasably engageable on a first frame of the mobile culture unit transversely to said direction of extension of the crosspieces while the other of the first and the second crosspiece being releasably engageable on a second fixed frame of said culture unit, so that a movement of the first frame defines a change in the relative position between the first and the second crosspiece causing through the pillars a deformation of the test sample detectable by a sensor; and the spacer having a rigidity such as to keep the first and second crosspieces substantially parallel to each other when the support device is dismantled from the cultivation unit.",IB2025/054914,"['C12M35/02', 'C12M23/44', 'C12M23/12', 'C12M23/48']",2025-05-09,Application,WO,"[{'city_name': 'Brescia', 'country_code': 'IT', 'country_name': 'Italy', 'id': 'grid.7637.5', 'latitude': 45.53794, 'linkout': ['https://www.unibs.it'], 'longitude': 10.21837, 'name': 'University of Brescia', 'types': ['Education']}, {'city_name': 'Turin', 'country_code': 'IT', 'country_name': 'Italy', 'id': 'grid.4800.c', 'latitude': 45.063095, 'linkout': ['https://www.polito.it'], 'longitude': 7.661075, 'name': 'Polytechnic University of Turin', 'state_name': 'Piemonte', 'types': ['Education']}]",2024.0,2025-11-13,2025,out,,,,,
2149,92456599.0,WO-2025036973-A1,SINGLE CELL PROTEIN PRODUCTS CONTAINING HIGH LEVELS OF ESSENTIAL AMINO ACIDS,"[0107] The present invention relates to a composition comprising yeast single cell protein (SCP) product comprising at least about 14% (w/w) essential amino acids per gram of dry yeast SCP product. Preferably, the yeast single cell protein product is produced utilizing ethanol or molasses as a feedstock. The yeast single cell protein product contains advantageously a high ratio of unsaturated versus saturated fatty acids.",EP2024/073004,"['A23K10/16', 'A23L33/14', 'A23K20/153', 'A23K50/80', 'A23K20/142', 'A23L13/00', 'A23K20/158']",2024-08-15,Application,WO,"[{'city_name': 'Heerlen', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.10760.30', 'latitude': 50.887413, 'linkout': ['http://www.dsm.com/corporate/home.html'], 'longitude': 5.967863, 'name': 'DSM IP Assets BV', 'types': ['Company']}]",2023.0,2025-02-20,2025,in,F,Ingredient optimisation,Meat,,BF
2150,92456599.0,CL-2026000432-A1,Single-cell protein products containing high levels of essential amino acids,"The present invention relates to a composition comprising a yeast single-cell protein (SCP) product containing at least approximately 14% (w/w) essential amino acids per gram of dried yeast SCP product. Preferably, the yeast single-cell protein product is produced using ethanol or molasses as a raw material. The yeast single-cell protein product advantageously contains a high proportion of unsaturated to saturated fatty acids.",CL2026000432,"['A23K10/16', 'A23L13/00', 'A23K50/80', 'A23K20/158', 'A23K20/153', 'A23K20/142', 'A23L33/14']",2026-02-12,N/A,CL,"[{'city_name': 'Heerlen', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.10760.30', 'latitude': 50.887413, 'linkout': ['http://www.dsm.com/corporate/home.html'], 'longitude': 5.967863, 'name': 'DSM IP Assets BV', 'types': ['Company']}]",2023.0,2026-04-06,2026,in,F,Ingredient optimisation,Meat,,BF
2151,92456663.0,WO-2025254511-A1,FORM-RETAINING PAD FOR PREPARING A BEVERAGE AND STIFFENING BODY FOR USE IN A FORM-RETAINING PAD,"A stiffening body (1) for use in a form-retaining pad (20) for preparing a beverage is disclosed. The stiffening body comprises a top side (4) having an open top area (5), a bottom side (2) having an open bottom area (3), and a circumferential wall (6) extending between the top side and the bottom side. The circumferential wall, top side and bottom side define a space (7) configured to contain at least a part of a soluble substance in use in the pad. The space is accessible through the open top area for receiving a bottom side and at least a lower part of a circumferential wall of a further similarly shaped and sized stiffening body so as to enable stacking of a multitude of similarly shaped and sized stiffening bodies. The stiffening body is molded one-piece from a pulp material.",NL2025/050259,"['B65D85/8061', 'B65D85/8046', 'B65D21/0233', 'B65D85/8043', 'B65D65/466']",2025-06-03,Application,WO,"[{'acronym': 'JDE', 'acronyms': ['JDE'], 'city_name': 'UTRECHT', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.480365.c', 'linkout': ['https://www.jacobsdouweegberts.com/'], 'name': 'Koninklijke Douwe Egberts BV', 'types': ['Company']}]",2024.0,2025-12-11,2025,out,,,,,
2152,92456663.0,NL-2037858-B1,Form-retaining pad for preparing a beverage and stiffening body for use in a form-retaining pad,"Title: Form-retaining pad for preparing a beverage and stiffening body for use in a form-retaining pad ABSTRACT A stiffening body for use in a form-retaining pad for preparing a beverage is disclosed. The stiffening body comprises a top side having an open top area, a bottom side having an open bottom area, and a circumferential wall extending between the top side and the bottom side. The circumferential wall, top side and bottom side de&#64257;ne a space con&#64257;gured to contain at least a part of a soluble substance in use in the pad. The space is accessible through the open top area for receiving a bottom side and at least a lower part of a circumferential wall of a further similarly shaped and sized stiffening body so as to enable stacking of a multitude of similarly shaped and sized stiffening bodies. The stiffening body is molded one-piece from a pulp material. Fig. lA",NL2037858,"['B65D85/8043', 'B65D65/466', 'B65D21/0233', 'B65D85/8061', 'B65D85/8046']",2024-06-04,Grant,NL,"[{'acronym': 'JDE', 'acronyms': ['JDE'], 'city_name': 'UTRECHT', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.480365.c', 'linkout': ['https://www.jacobsdouweegberts.com/'], 'name': 'Koninklijke Douwe Egberts BV', 'types': ['Company']}]",2024.0,2025-12-23,2025,out,,,,,
2153,92456827.0,EP-4727369-A1,TEMPERATURE-GELLING PEA PROTEINS,"The invention relates to a functionalized pea protein having a gelling power, according to a TEST A, of at least 300 Pa, preferably in the range of 500 to 2000 Pa, most preferably in the range of 600 to 1800 Pa, and a determined viscosity of less than 0.65 Pa.s, the viscosity being measured at 15% by weight of dry matter, at a shear rate of 40s-1 and a temperature of 20&#176;C, a method for obtaining such a protein, and the use thereof in food products or beverages.",EP24757864.4,"['A23L33/185', 'A23L11/30', 'A23L11/00', 'A23C11/10', 'A23J1/14', 'A23J3/14']",2024-08-06,Application,EP,"[{'city_name': 'Lestrem', 'country_code': 'FR', 'country_name': 'France', 'id': 'grid.437453.2', 'linkout': ['https://fr.roquette.com/'], 'name': 'Roquette Freres SA', 'types': ['Company']}]",2023.0,2026-04-22,2026,in,PB,Ingredient optimisation,Cross-cutting,"Emulsions, gels, and binders",
2154,92456827.0,CN-121843595-A,Temperature-gelling pea protein,"The present invention relates to a functionalized pea protein having a gelling capacity of at least 300Pa, preferably in the range of 500Pa to 2000Pa, most preferably in the range of 600Pa to 1800Pa, and a measured viscosity of less than 0.65Pa.s, measured at 15% by weight of dry matter, a shear rate of 40s-1 and a temperature of 20 &#8451;, a method for obtaining such a protein, and the use of such a protein in a food or beverage.
    ",CN202480053757.9,"['A23J3/14', 'A23J1/14', 'A23L11/30', 'A23L33/185', 'A23C11/10', 'A23L11/00']",2024-08-06,Application,CN,,2023.0,2026-04-10,2026,in,PB,Ingredient optimisation,Cross-cutting,"Emulsions, gels, and binders",
2155,92456949.0,WO-2025036975-A8,SINGLE CELL PROTEIN PRODUCTS CONTAINING LOW LEVELS OF CRUDE LIPIDS,"The present invention relates to a composition comprising yeast single cell protein (SCP) product comprising at least about 14% (w/w) essential amino acids per gram of dry yeast SCP product. Preferably, the yeast single cell protein product is produced utilizing ethanol or molasses as a feedstock. The yeast single cell protein product contains advantageously a high ratio of unsaturated versus saturated fatty acids.",EP2024/073006,"['A23K20/153', 'A23K20/158', 'A23L33/14', 'A23J3/20', 'A23K10/16', 'A23L33/12', 'A23K20/142', 'A23K50/80']",2024-08-15,Application,WO,"[{'city_name': 'Heerlen', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.10760.30', 'latitude': 50.887413, 'linkout': ['http://www.dsm.com/corporate/home.html'], 'longitude': 5.967863, 'name': 'DSM IP Assets BV', 'types': ['Company']}]",2023.0,2025-03-20,2025,in,F,Ingredient optimisation,Meat,,BF
2156,92456949.0,CL-2026000434-A1,Single-cell protein products containing low levels of crude lipids,"The present invention relates to a composition comprising a yeast single-cell protein (SCP) product containing at least approximately 14% (w/w) essential amino acids per gram of dry yeast SCP product. Preferably, the yeast single-cell protein product is produced using ethanol or molasses as a raw material. The yeast single-cell protein product advantageously contains a high ratio of unsaturated to saturated fatty acids.",CL2026000434,"['A23K10/16', 'A23K50/80', 'A23J3/20', 'A23K20/158', 'A23K20/153', 'A23L33/12', 'A23K20/142', 'A23L33/14']",2026-02-12,N/A,CL,"[{'city_name': 'Heerlen', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.10760.30', 'latitude': 50.887413, 'linkout': ['http://www.dsm.com/corporate/home.html'], 'longitude': 5.967863, 'name': 'DSM IP Assets BV', 'types': ['Company']}]",2023.0,2026-04-06,2026,in,F,Ingredient optimisation,Meat,,BF
2157,92457189.0,WO-2025036972-A1,SINGLE CELL PROTEIN PRODUCTS CONTAINING LOW LEVELS OF NUCLEIC ACIDS,"The present invention relates to a composition comprising yeast single cell protein (SCP) product comprising at most about 6% or less (w/w) nucleic acid content per gram of dry yeast SCP product. Preferably, the yeast single cell protein product is produced utilizing ethanol or molasses as a feedstock. The yeast single cell protein product contains advantageously a high ratio of unsaturated versus saturated fatty acids.",EP2024/073003,"['A23K20/147', 'A23K10/16', 'A23K20/153', 'A23L13/424', 'A23K50/80']",2024-08-15,Application,WO,"[{'city_name': 'Heerlen', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.10760.30', 'latitude': 50.887413, 'linkout': ['http://www.dsm.com/corporate/home.html'], 'longitude': 5.967863, 'name': 'DSM IP Assets BV', 'types': ['Company']}]",2023.0,2025-02-20,2025,in,F,Ingredient optimisation,Meat,,BF
2158,92457189.0,CL-2026000428-A1,Single-cell protein products containing low levels of nucleic acids.,"The present invention relates to a composition comprising a yeast single-cell protein (SCP) product containing at most approximately 6% or less (w/w) of nucleic acid per gram of dry yeast SCP product. Preferably, the yeast single-cell protein product is produced using ethanol or molasses as a raw material. The yeast single-cell protein product advantageously contains a high ratio of unsaturated to saturated fatty acids.",CL2026000428,"['A23K20/147', 'A23L13/424', 'A23K50/80', 'A23K10/16', 'A23K20/153']",2026-02-12,N/A,CL,"[{'city_name': 'Heerlen', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.10760.30', 'latitude': 50.887413, 'linkout': ['http://www.dsm.com/corporate/home.html'], 'longitude': 5.967863, 'name': 'DSM IP Assets BV', 'types': ['Company']}]",2023.0,2026-03-20,2026,in,F,Ingredient optimisation,Meat,,BF
2159,92500526.0,EP-4669587-A1,A BLANK AND A PACKAGE,"A blank forming a double-walled box, comprising: a rectangular inner bottom panel a first and a second inner end wall panel foldably connected to a respective one of two opposing transversally extending sides of the inner bottom panel, a first and a second inner side wall panel foldably connected to a respective one of two opposing longitudinally extending sides of the inner bottom panel, a rectangular outer bottom panel which is larger in size than said inner bottom panel (100), a first and a second outer end wall panel foldably connected to a respective one of two opposing transversally extending sides of the outer bottom panel, a first outer side wall panel comprising two opposing longitudinally extending sides, of which a first side is foldably connected to said first inner side wall panel and a second side is foldably connected to said outer bottom panel, a second outer side wall panel foldably connected to a longitudinally extending side of said second inner side wall panel, wherein the inner bottom panel, the first and second inner side wall panels and the first and second inner end wall panels define a box interior when formed into a box, and wherein the outer bottom panel, the first and second outer side wall panels, and the first and second outer end wall panels are configured to form an outer layer of said box when formed into a box, such that each side of the box comprises double walls. The present invention also relates to a box formed by folding a blank according to the invention.",EP24759884.0,"['B65D5/443', 'B65D5/2085', 'B65D5/42', 'B65D5/20', 'B65D5/2004', 'B65D5/445', 'B65D5/248', 'B65D5/28']",2024-02-23,Application,EP,"[{'city_name': 'HELSINKI', 'country_code': 'FI', 'country_name': 'Finland', 'id': 'grid.425983.1', 'linkout': ['https://www.storaenso.com/'], 'name': 'Stora Enso Oyj', 'types': ['Company']}]",2023.0,2025-12-31,2025,out,,,,,
2160,92500526.0,SE-546444-C2,A BLANK AND A PACKAGE,"The present invention relates to a blank for forming a double-walled box, the blank comprising:an inner bottom panel, inner end wall panels and inner side wall panels foldably connected to the inner bottom panel,an outer bottom panel corresponding in size to said inner bottom panel, outer end wall panels and outer side wall panels foldably connected the outer bottom panel,wherein the inner bottom panel, the inner side wall panels and the inner end wall panels define a box interior when the blank is formed into a box, andwherein the outer bottom panel, the outer side wall panels, and the outer end wall panels are configured to form an outer layer of said box when the blank is formed into a box, such that each side of the box comprises double walls.",SE2350211A,"['B65D5/2085', 'B65D5/28', 'B65D5/42', 'B65D5/20', 'B65D5/248', 'B65D5/2004', 'B65D5/443', 'B65D5/445']",2023-02-24,N/A,SE,"[{'city_name': 'HELSINKI', 'country_code': 'FI', 'country_name': 'Finland', 'id': 'grid.425983.1', 'linkout': ['https://www.storaenso.com/'], 'name': 'Stora Enso Oyj', 'types': ['Company']}]",2023.0,2024-11-05,2024,out,,,,,
2161,92501284.0,EP-4669132-A1,INGREDIENT COMPOSITION,"Disclosed herein is an ingredient composition in dry form encapsulated with a fat coating comprising from 20% to 85% by weight of saturated fatty acid residues; from 10% to 50% by weight of stearic acid residues (C18:0); and from 2% to 35% by weight of lauric acid residues (C12:0); wherein said percentages of fatty acid residues refers to fatty acids bound as acyl 5 groups in glycerides in the fat coating and being based on the total weight of C4 to C24 fatty acid residues bound as acyl groups present in the fat composition; wherein the fat coating has a specific solid fat content (SFC); and wherein the weight ratio of the fat coating with respect to the ingredient composition is of from 5,0:1,0 to 15,0:1,0.",EP24760693.2,"['A23P20/11', 'A23P10/35', 'A23D9/00', 'C11C3/10']",2024-02-22,Application,EP,"[{'city_name': 'Malmo', 'country_code': 'SE', 'country_name': 'Sweden', 'id': 'grid.617611.6', 'latitude': 55.56051, 'longitude': 12.969685, 'name': 'AAK AB', 'types': ['Company']}]",2023.0,2025-12-31,2025,in,PB,Ingredient optimisation,Cross-cutting,,
2162,92501286.0,EP-4669125-A1,MEAT-ANALOGUE COMPOSITION,"Disclosed herein is a meat analogue composition comprising from 2.0% to 40.0% by weight of a fat composition; from 5.0% to 35.0% by weight of a non-animal protein; from 20.0% to 75.0% by weight of water; and from 0.1% to 5% by weight of one or more acidic ingredients, wherein the acidic ingredients are encapsulated.",EP24760694.0,"['A23L13/00', 'A23J3/14', 'A23L33/185', 'A23J3/227', 'A23J3/26', 'A23D7/0053']",2024-02-22,Application,EP,"[{'city_name': 'Malmo', 'country_code': 'SE', 'country_name': 'Sweden', 'id': 'grid.617611.6', 'latitude': 55.56051, 'longitude': 12.969685, 'name': 'AAK AB', 'types': ['Company']}]",2023.0,2025-12-31,2025,in,PB,End product formulation,Meat,,
2163,92538907.0,WO-2025257695-A1,GROWTH FACTOR-FREE STEM CELL EXPANSION AND DIFFERENTIATION,"The present invention relates to a modified stem cell and an ex vivo method for preparing defined mature cells from genetic programming of said modified stem cell which can be carried out in absence of certain growth factors, as well as a kit allowing to transform stem cells, and the different uses of the mature cells, for example for in vitro drug screening and toxicology or as cultivated meat. The genetic programming involves a molecular switch between two mutually exclusive programs of stem cell expansion and differentiation. The invention may be used for stem cells or other progenitors cells of any type, from any eukaryotic organism, but finds particular application in pluripotent stem cells from humans and livestock animals.",IB2025/055837,"['C12N2506/45', 'C12N5/0696', 'C12N2510/00', 'C12N5/0658', 'C12N2830/003']",2025-06-06,Application,WO,"[{'acronym': 'UNITO', 'acronyms': ['UNITO'], 'city_name': 'Turin', 'country_code': 'IT', 'country_name': 'Italy', 'id': 'grid.7605.4', 'latitude': 45.066666, 'linkout': ['https://www.unito.it'], 'longitude': 7.689019, 'name': 'University of Turin', 'state_name': 'Piemonte', 'types': ['Education']}]",2024.0,2025-12-18,2025,in,CM,Cell line development ,Meat,,
2164,92538954.0,WO-2025257694-A1,CELL DIFFERENTIATION THROUGH MULTIMODAL TUNING OF GENE EXPRESSION,"The present invention relates a kit for manipulating gene expression in a stem cell in an inducible way, regulating multiple genes simultaneously and in a multimodal manner (e.g., activation and inhibition), and in a manner compatible with the identification of new targets via single cell genomics. Moreover, the present invention relates to an isolated stem cell with a modified genome, and its uses for in vitro screening and discovery, tissue engineering, cultivated meat, and in therapy, as well as an ex vivo method for simultaneously activating and inhibiting one or more endogenous genes in a stem cell, for example in order to differentiate a pluripotent stem cell to a defined mature cell.",IB2025/055835,"['C12N15/113', 'C12N15/635', 'C12N2320/12', 'C12N2310/20', 'C12N5/0696', 'C12N2510/00', 'C12N9/222', 'C12N2310/16']",2025-06-06,Application,WO,"[{'acronym': 'UNITO', 'acronyms': ['UNITO'], 'city_name': 'Turin', 'country_code': 'IT', 'country_name': 'Italy', 'id': 'grid.7605.4', 'latitude': 45.066666, 'linkout': ['https://www.unito.it'], 'longitude': 7.689019, 'name': 'University of Turin', 'state_name': 'Piemonte', 'types': ['Education']}]",2024.0,2025-12-18,2025,in,CM,Cell line development ,Meat,,
2165,92583038.0,WO-2025046141-A1,STABILIZED LIQUID DEAMIDASE COMPOSITIONS,"The invention provides liquid deamidase compositions comprising mono- or disaccharide(s), which exhibit high enzymatic stability after storage.",EP2024/074480,"['C12N9/96', 'C12N9/80', 'C12Y305/01044']",2024-09-02,Application,WO,"[{'city_name': 'Copenhagen', 'country_code': 'DK', 'country_name': 'Denmark', 'id': 'grid.10582.3e', 'latitude': 55.756954, 'linkout': ['http://www.novozymes.com/en'], 'longitude': 12.45457, 'name': 'Novozymes AS', 'types': ['Company']}]",2023.0,2025-03-06,2025,in,PB,Ingredient optimisation,Yoghurt and fermented dairy,,
2166,92583038.0,WO-2025046140-A1,STABILIZED LIQUID DEAMIDASE COMPOSITIONS,"The invention provides liquid deamidase compositions comprising salt(s), which exhibit high enzymatic stability after storage.",EP2024/074476,"['C12N9/96', 'C12N9/80', 'C12Y305/01044']",2024-09-02,Application,WO,"[{'city_name': 'Copenhagen', 'country_code': 'DK', 'country_name': 'Denmark', 'id': 'grid.10582.3e', 'latitude': 55.756954, 'linkout': ['http://www.novozymes.com/en'], 'longitude': 12.45457, 'name': 'Novozymes AS', 'types': ['Company']}]",2023.0,2025-03-06,2025,in,PB,Ingredient optimisation,Yoghurt and fermented dairy,,
2167,92593396.0,WO-2025045818-A1,APPARATUS AND METHOD FOR PRODUCING MILK-AIR EMULSIONS,"The invention relates to an apparatus for producing a milk-air emulsion, which has at least one steam lance (1) which is designed to be dipped into a vessel (2) filled with milk, wherein with the aid of a steam system (7) and with the aid of an air system (8), steam and air can be conducted through the steam lance (1) into the milk, characterised by a design such that water, preferably cold water, can also be conducted through the steam lance (1) into the vessel (2).",EP2024/073816,"['A47J31/60', 'A47J31/4489']",2024-08-26,Application,WO,"[{'country_code': 'DE', 'country_name': 'Germany', 'id': 'grid.761628.c', 'name': 'Melitta Professional Coffee Solutions GmbH and Co KG', 'types': ['Other']}]",2023.0,2025-03-06,2025,in,PB,End product formulation,Milk and milk proteins,"Emulsions, gels, and binders",
2168,92593396.0,CN-121752156-A,Apparatus and method for producing milk-air emulsions,"Device for producing a milk-air emulsion, having at least one steam-jet lance (1) which is arranged to be immersed in a container (2) containing milk, wherein steam and air can be introduced into the milk through the steam-jet lance (1) by means of a steam system (7) and by means of an air system (8), characterized in that the device is arranged such that water, preferably cold water, can also be introduced into the container (2) through the steam-jet lance (1).
    ",CN202480055119.0,"['A47J31/60', 'A47J31/4489']",2024-08-26,Application,CN,,2023.0,2026-03-27,2026,in,PB,End product formulation,Milk and milk proteins,"Emulsions, gels, and binders",
2169,92593989.0,PL-247954-B1,Plant drink and method of producing the plant drink,"The subject of the application is a plant drink containing water, a source of protein and fat, including peas and a stabilizer, which is characterized in that it is a mixture of 90% by weight of water and 10% by weight of powdered peas, beans, sunflower seeds, sunflower oil and a polysaccharide stabilizer, in which the carbohydrate content is 2.9 to 3.38 g/100 ml, the protein content is 2.05 to 2.32 g/100 ml, the fat content is from 3.12 to 3.35 g/100 ml and is obtained by the method specified below. The application also covers a method for producing a plant drink, according to the invention, containing water, a source of protein and fat, including peas and a stabilizer, consisting in homogenization using cutting knives, filtering through a sieve, adding a stabilizer, characterized in that pea, bean and sunflower seeds dried and ground to obtain a size in the range of 100 - 500 micrometers in a weight proportion of 1.7:1.8:5.8 to 2.1:2.2:6.2 are combined with 0.1 to 3.2% by weight of sunflower oil and 85 to 95% by weight of water and homogenized using cutting knives at a speed of 5000 to 25000 rpm for a time of 1 to 3 minutes. The suspension is then filtered through a 0.5 mm sieve, and 0.5 to 1.0% of the stabilizer is added to the resulting filtrate. The mixture is homogenized using a knife homogenizer at 8,000 to 9,000 rpm, then pasteurized and re-homogenized using a knife homogenizer at 8,000 to 9,000 rpm.",PL443933,['A23C11/103'],2023-03-01,N/A,PL,,2023.0,2025-09-22,2025,in,PB,End product formulation,Milk and milk proteins,,
2170,92593989.0,PL-443933-A1,Plant drink and method of producing the plant drink,"The subject of the application is a plant drink containing water, a source of protein and fat, including peas and a stabilizer, which is characterized in that it is a mixture of 90% by weight of water and 10% by weight of powdered peas, beans, sunflower seeds, sunflower oil and a polysaccharide stabilizer, wherein the carbohydrate content is 2.9 to 3.38 g/100 ml, the protein content is 2.05 to 2.32 g/100 ml, the fat content is from 3.12 to 3.35 g/100 ml and is obtained by the method specified below. The application also covers a method of producing a plant drink, according to the invention, containing water, a source of protein and fat, including peas and a stabilizer, consisting in homogenizing using cutting knives, filtering through a sieve, adding a stabilizer, characterized in that pea, bean and sunflower seeds dried and ground to a size in the range of 100 - 500 micrometers in a weight proportion of 1.7:1.8:5.8 to 2.1:2.2:6.2 are combined with 0.1 to 3.2% by weight of sunflower oil and 85 to 95% by weight of water and homogenized using cutting knives at a speed of 5000 to 25000 rpm for a time of 1 to 3 minutes. Then the suspension is filtered through a sieve with a mesh size of 0.5 mm, and 0.5 to 1.0% of stabilizer is added to the filtrate obtained in this way. The mixture is homogenized using a knife homogenizer at a speed of 8000 to 9000 rpm, then pasteurized and re-homogenized using a knife homogenizer at a speed of 8000 to 9000 rpm.",PL443933,['A23C11/103'],2023-03-01,N/A,PL,,2023.0,2024-09-02,2024,in,PB,End product formulation,Milk and milk proteins,,
2171,92632770.0,WO-2025048701-A1,DAIRY AND DAIRY ANALOGUE FOOD PRODUCTS CONTAINING OLEOGELS,"The invention relates to oleogel compositions and dairy food products and dairy analogue food products comprising the oleogel compositions. In particular, the invention relates to the use of oleogel compositions to lower the saturated fat content of dairy and dairy analogue food products whilst also providing desirable organoleptic properties for the food products.",SE2024/050750,"['A23C11/04', 'A23D9/04', 'A23G9/327', 'A23D9/013', 'A23C19/055']",2024-08-24,Application,WO,"[{'city_name': 'Malmo', 'country_code': 'SE', 'country_name': 'Sweden', 'id': 'grid.617611.6', 'latitude': 55.56051, 'longitude': 12.969685, 'name': 'AAK AB', 'types': ['Company']}]",2023.0,2025-03-06,2025,in,PB,Ingredient optimisation,Cross-cutting,"Emulsions, gels, and binders",
2172,92632792.0,EP-4656199-A1,POWDER COMPOSITION BASED ON LAVENDER OIL EXTRACT AND RICE OKARA VEHICLE,"The object of the invention relates to a powder composition comprising a Lavender oil extract, comprising in turn linalool and linalyl acetate, each in an amount comprised between 20% and 45% by weight based on the total weight of the extract, and an active and carrier agent consisting of rice okara, for use in treating mild insomnia and/or mild anxiety.
",EP25175679.7,"['A61P25/20', 'A61K36/53', 'A61P25/22', 'A61K36/899', 'A23L33/105']",2025-05-12,Application,EP,,2024.0,2025-12-03,2025,out,,,,,
2173,92632868.0,WO-2025262593-A1,SYSTEM AND METHOD FOR THE PRODUCTION OF FRESH ALMOND MILK,"The invention concerns a device 20 for the production of fresh almond milk. The device comprises actuation means 24 and an extraction group 22 with a first constraint element 26 and a second constraint element 28. In the standby configuration, the two constraint elements are placed at a distance d the one from the other. The actuation means are configured for imposing between the two constraint elements at least a first relative translation movement and a second relative rotation movement. The invention then concerns an extraction bag 34 comprising a textile envelope 42 defining two constraint portions 48 arranged at a distance d the one form the other, and a central pocket 46 containing a preparation 44 based on unpeeled and ground almond seeds. The invention further concerns a kit 52, comprising the device and the extraction bag, as well as a method for the production of fresh almond milk by means of the kit.",IB2025/056172,"['A23N1/02', 'A47J31/20']",2025-06-17,Application,WO,"[{'acronym': 'UNIMI', 'city_name': 'Milan', 'country_code': 'IT', 'country_name': 'Italy', 'id': 'grid.4708.b', 'latitude': 45.46099, 'linkout': ['https://www.unimi.it/it'], 'longitude': 9.194592, 'name': 'University of Milan', 'types': ['Education']}]",2024.0,2025-12-26,2025,in,PB,End product formulation,Milk and milk proteins,,
2174,92633012.0,WO-2025046084-A3,AN AQUEOUS LEGUME SUSPENSION FOR A LEGUME-BASED FOOD PRODUCT,"The present invention relates to an aqueous legume suspension comprising alkali-soaked and disrupted legume fruits at a legume protein content of at least 40 g/L, a vegetable oil content in the range of 50 g/L to 350 g/L, and a pH in the range of 5 to 5.5. The present invention also relates to a method of producing the aqueous legume suspension. The aqueous legume suspension is useful as a starting material for manufacturing a legume-based food product, and the invention also relates to a process for the manufacture of a legume-based food product. In the process, the aqueous legume suspension is treated with a coagulating enzyme to coagulate legume protein and provide a coagulated legume protein suspension from which liquid is removed to provide the legume-based food product. The aqueous legume suspension and a coagulating enzyme is included in a kit of parts.",EP2024/074313,"['A23L19/09', 'A23L11/60', 'A23L11/05']",2024-08-30,Application,WO,,2023.0,2025-04-10,2025,in,PB,End product formulation,Cheese,,
2175,92633790.0,WO-2025045710-A1,"COLORING COMPOSITION FOR A MEAT ANALOGUE, A MEAT ANALOGUE INCLUDING THE COLORING COMPOSITION, AND PROCESS FOR TRANSFORMING THE COLOR OF A MEAT ANALOGUE","A coloring composition for a meat analogue containing a colorant that is capable of transitioning from a first color to a second different color in response to cooking the meat analogue. The coloring composition includes colorant active at least partially encapsulated within a fat or a wax encapsulant. A process for transforming the color of a meat analogue during a cooking application using the coloring composition, and a meat analogue including the coloring composition are also disclosed.",EP2024/073529,"['A23V2002/00', 'A23V2300/24', 'A23J3/227', 'A23V2200/044', 'A23L5/43', 'A23V2200/12', 'A23L5/40']",2024-08-22,Application,WO,"[{'city_name': 'Vernier', 'country_code': 'CH', 'country_name': 'Switzerland', 'id': 'grid.480186.3', 'linkout': ['https://www.givaudan.com/'], 'name': 'Givaudan SA', 'types': ['Company']}]",2023.0,2025-03-06,2025,in,PB,Ingredient optimisation,Meat,Colours,
2176,92633790.0,CN-122121753-A,"Coloring composition for meat analogue, meat analogue comprising said coloring composition and method for changing the color of meat analogue","A colorant-containing coloring composition for a meat analog capable of transitioning from a first color to a second, different color in response to cooking the meat analog. The coloring composition includes a colorant active at least partially encapsulated within a fat or wax encapsulant. Also disclosed is a method of changing the color of a meat analogue during a cooking application using the coloring composition and a meat analogue comprising the coloring composition.",CN202480055235.2,"['A23V2300/24', 'A23V2200/12', 'A23L5/43', 'A23V2002/00', 'A23V2200/044', 'A23J3/227', 'A23L5/40']",2024-08-22,Application,CN,"[{'city_name': 'Vernier', 'country_code': 'CH', 'country_name': 'Switzerland', 'id': 'grid.480186.3', 'linkout': ['https://www.givaudan.com/'], 'name': 'Givaudan SA', 'types': ['Company']}]",2023.0,2026-05-29,2026,in,PB,Ingredient optimisation,Meat,Colours,
